Date,Open,High,Low,Close
05/30/95 00:00:00,1.4128,1.4161,1.404,1.4094
05/31/95 00:00:00,1.4098,1.4114,1.378,1.3808
06/01/95 00:00:00,1.3822,1.3909,1.3608,1.3891
06/02/95 00:00:00,1.3888,1.4054,1.3742,1.3895
06/05/95 00:00:00,1.3997,1.3997,1.3819,1.3863
06/06/95 00:00:00,1.3866,1.3881,1.3766,1.386
06/07/95 00:00:00,1.3858,1.3918,1.3822,1.3839
06/08/95 00:00:00,1.3839,1.3911,1.3744,1.388
06/09/95 00:00:00,1.3896,1.4002,1.3875,1.3903
06/12/95 00:00:00,1.3923,1.3968,1.3878,1.3949
06/13/95 00:00:00,1.3942,1.4017,1.3881,1.3886
06/14/95 00:00:00,1.3888,1.3998,1.3827,1.3953
06/15/95 00:00:00,1.3962,1.4042,1.3833,1.3913
06/16/95 00:00:00,1.3917,1.399,1.3871,1.3969
06/19/95 00:00:00,1.3969,1.4078,1.3928,1.399
06/20/95 00:00:00,1.3993,1.4083,1.3991,1.4058
06/21/95 00:00:00,1.4063,1.4152,1.4022,1.4142
06/22/95 00:00:00,1.4144,1.4145,1.3952,1.4006
06/23/95 00:00:00,1.4006,1.4137,1.3979,1.4115
06/26/95 00:00:00,1.4108,1.4132,1.4022,1.4067
06/27/95 00:00:00,1.4066,1.417,1.4048,1.411
06/28/95 00:00:00,1.4108,1.4169,1.3908,1.401
06/29/95 00:00:00,1.3997,1.4202,1.3987,1.418
06/30/95 00:00:00,1.4178,1.4193,1.4054,1.415
07/03/95 00:00:00,1.4161,1.4196,1.4134,1.4177
07/04/95 00:00:00,1.4178,1.4195,1.4131,1.4138
07/05/95 00:00:00,1.4137,1.4181,1.4113,1.4172
07/06/95 00:00:00,1.4175,1.4193,1.4133,1.4193
07/07/95 00:00:00,1.4191,1.4194,1.3945,1.4051
07/10/95 00:00:00,1.4048,1.4073,1.3979,1.4015
07/11/95 00:00:00,1.4021,1.403,1.3903,1.3926
07/12/95 00:00:00,1.3927,1.3952,1.3882,1.394
07/13/95 00:00:00,1.3935,1.4103,1.3837,1.4083
07/14/95 00:00:00,1.4082,1.4105,1.4029,1.4063
07/17/95 00:00:00,1.4071,1.4078,1.3973,1.4018
07/18/95 00:00:00,1.4021,1.4116,1.3982,1.4092
07/19/95 00:00:00,1.4096,1.4252,1.4058,1.4219
07/20/95 00:00:00,1.4221,1.4239,1.4113,1.4158
07/21/95 00:00:00,1.4154,1.4162,1.408,1.4121
07/24/95 00:00:00,1.4117,1.4149,1.4068,1.4121
07/25/95 00:00:00,1.4116,1.413,1.4015,1.4035
07/26/95 00:00:00,1.4042,1.414,1.4013,1.4096
07/27/95 00:00:00,1.4098,1.4183,1.4083,1.4148
07/28/95 00:00:00,1.4149,1.4201,1.409,1.4171
07/31/95 00:00:00,1.4175,1.4194,1.4106,1.4107
08/01/95 00:00:00,1.4113,1.4247,1.41,1.4213
08/02/95 00:00:00,1.4211,1.4216,1.3941,1.3997
08/03/95 00:00:00,1.3992,1.4103,1.3977,1.4066
08/04/95 00:00:00,1.4071,1.4086,1.3971,1.4002
08/07/95 00:00:00,1.3998,1.4012,1.388,1.3888
08/08/95 00:00:00,1.3883,1.3923,1.3851,1.3894
08/09/95 00:00:00,1.3895,1.3926,1.3874,1.3915
08/10/95 00:00:00,1.3915,1.3921,1.3735,1.3783
08/11/95 00:00:00,1.3784,1.3785,1.359,1.3601
08/14/95 00:00:00,1.3592,1.3661,1.3512,1.3641
08/15/95 00:00:00,1.3627,1.3679,1.3221,1.3253
08/16/95 00:00:00,1.3254,1.3284,1.3098,1.3235
08/17/95 00:00:00,1.3237,1.3339,1.3135,1.3282
08/18/95 00:00:00,1.3278,1.3323,1.3171,1.325
08/21/95 00:00:00,1.3236,1.3298,1.3225,1.3246
08/22/95 00:00:00,1.3246,1.3254,1.3131,1.316
08/23/95 00:00:00,1.315,1.3237,1.3104,1.3189
08/24/95 00:00:00,1.3192,1.3275,1.3068,1.3274
08/25/95 00:00:00,1.3273,1.3322,1.3197,1.3289
08/28/95 00:00:00,1.3289,1.3405,1.3282,1.3354
08/29/95 00:00:00,1.3358,1.3358,1.3231,1.3239
08/30/95 00:00:00,1.3246,1.3278,1.3199,1.3249
08/31/95 00:00:00,1.3246,1.3361,1.3205,1.3328
09/01/95 00:00:00,1.3324,1.339,1.3284,1.3373
09/04/95 00:00:00,1.3366,1.3425,1.3343,1.3372
09/05/95 00:00:00,1.3375,1.3392,1.3315,1.3392
09/06/95 00:00:00,1.3384,1.3386,1.3215,1.324
09/07/95 00:00:00,1.325,1.3281,1.3168,1.3226
09/08/95 00:00:00,1.3231,1.3253,1.314,1.3225
09/11/95 00:00:00,1.3242,1.3364,1.3239,1.3279
09/12/95 00:00:00,1.3282,1.3307,1.3237,1.3284
09/13/95 00:00:00,1.3282,1.3291,1.3061,1.3093
09/14/95 00:00:00,1.3092,1.3181,1.3,1.3159
09/15/95 00:00:00,1.3147,1.3177,1.305,1.3132
09/18/95 00:00:00,1.314,1.3221,1.3095,1.3193
09/19/95 00:00:00,1.3196,1.3219,1.3122,1.3127
09/20/95 00:00:00,1.3131,1.3411,1.3128,1.3383
09/21/95 00:00:00,1.3385,1.3865,1.3363,1.3759
09/22/95 00:00:00,1.3769,1.3888,1.3655,1.3742
09/25/95 00:00:00,1.3731,1.3793,1.3628,1.3644
09/26/95 00:00:00,1.3644,1.369,1.3551,1.3593
09/27/95 00:00:00,1.3586,1.3775,1.3586,1.3732
09/28/95 00:00:00,1.3728,1.3814,1.3707,1.3778
09/29/95 00:00:00,1.3771,1.3833,1.3671,1.3698
10/02/95 00:00:00,1.3714,1.3714,1.3629,1.3695
10/03/95 00:00:00,1.3696,1.3717,1.3561,1.3603
10/04/95 00:00:00,1.3612,1.3668,1.3549,1.3633
10/05/95 00:00:00,1.3629,1.3793,1.3608,1.3793
10/06/95 00:00:00,1.3787,1.3832,1.3674,1.3764
10/09/95 00:00:00,1.3756,1.3918,1.3703,1.3853
10/10/95 00:00:00,1.3849,1.3863,1.3743,1.379
10/11/95 00:00:00,1.3791,1.382,1.3703,1.3715
10/12/95 00:00:00,1.3717,1.3804,1.3692,1.3783
10/13/95 00:00:00,1.3784,1.3806,1.365,1.3711
10/16/95 00:00:00,1.3714,1.3793,1.3698,1.3754
10/17/95 00:00:00,1.3751,1.3859,1.3727,1.3817
10/18/95 00:00:00,1.3824,1.3923,1.3715,1.3742
10/19/95 00:00:00,1.374,1.3921,1.3734,1.3903
10/20/95 00:00:00,1.3907,1.4014,1.3849,1.3997
10/23/95 00:00:00,1.3997,1.4161,1.3987,1.411
10/24/95 00:00:00,1.4108,1.4126,1.4006,1.4029
10/25/95 00:00:00,1.4034,1.4088,1.3984,1.4064
10/26/95 00:00:00,1.4064,1.4111,1.3884,1.4058
10/27/95 00:00:00,1.4065,1.4083,1.3885,1.3908
10/30/95 00:00:00,1.3884,1.3977,1.382,1.388
10/31/95 00:00:00,1.3876,1.3952,1.3834,1.3891
11/01/95 00:00:00,1.3891,1.3905,1.378,1.3807
11/02/95 00:00:00,1.3808,1.3814,1.3735,1.3743
11/03/95 00:00:00,1.374,1.3845,1.3711,1.3805
11/06/95 00:00:00,1.3807,1.3879,1.378,1.3851
11/07/95 00:00:00,1.3848,1.3868,1.3784,1.3811
11/08/95 00:00:00,1.3811,1.3837,1.375,1.3769
11/09/95 00:00:00,1.3769,1.3926,1.3715,1.3871
11/10/95 00:00:00,1.3868,1.3908,1.3784,1.3811
11/13/95 00:00:00,1.38,1.3899,1.3758,1.3798
11/14/95 00:00:00,1.3798,1.386,1.3762,1.383
11/15/95 00:00:00,1.3836,1.3992,1.3834,1.3908
11/16/95 00:00:00,1.3906,1.3927,1.3853,1.3899
11/17/95 00:00:00,1.39,1.3975,1.3892,1.3911
11/20/95 00:00:00,1.3899,1.3927,1.3728,1.3903
11/21/95 00:00:00,1.3907,1.3915,1.3851,1.3897
11/22/95 00:00:00,1.3894,1.3921,1.3827,1.3875
11/23/95 00:00:00,1.3873,1.3887,1.3822,1.384
11/24/95 00:00:00,1.3841,1.3876,1.3774,1.378
11/27/95 00:00:00,1.3785,1.3811,1.3592,1.3614
11/28/95 00:00:00,1.3616,1.3679,1.3577,1.3645
11/29/95 00:00:00,1.3647,1.3672,1.3568,1.3611
11/30/95 00:00:00,1.3612,1.3664,1.3484,1.3526
12/01/95 00:00:00,1.3523,1.3565,1.3476,1.3529
12/04/95 00:00:00,1.3528,1.366,1.3528,1.3595
12/05/95 00:00:00,1.3592,1.366,1.3556,1.3642
12/06/95 00:00:00,1.3644,1.3698,1.3529,1.3554
12/07/95 00:00:00,1.3544,1.3598,1.3507,1.352
12/08/95 00:00:00,1.3523,1.3556,1.3451,1.3512
12/11/95 00:00:00,1.3522,1.3571,1.3519,1.3544
12/12/95 00:00:00,1.3541,1.3565,1.3484,1.352
12/13/95 00:00:00,1.3518,1.3518,1.346,1.3488
12/14/95 00:00:00,1.3486,1.3627,1.3456,1.3596
12/15/95 00:00:00,1.3596,1.3612,1.3535,1.3551
12/18/95 00:00:00,1.355,1.3693,1.355,1.3693
12/19/95 00:00:00,1.3687,1.3701,1.3559,1.3575
12/20/95 00:00:00,1.357,1.3617,1.3515,1.3617
12/21/95 00:00:00,1.362,1.362,1.357,1.3603
12/22/95 00:00:00,1.3604,1.3631,1.3532,1.3612
12/25/95 00:00:00,1.3636,1.3657,1.3589,1.3625
12/26/95 00:00:00,1.3625,1.3674,1.3576,1.3672
12/27/95 00:00:00,1.3674,1.3685,1.361,1.3641
12/28/95 00:00:00,1.364,1.3693,1.3563,1.3585
12/29/95 00:00:00,1.3584,1.3684,1.3584,1.362
01/01/96 00:00:00,1.3615,1.3669,1.3603,1.3614
01/02/96 00:00:00,1.3615,1.3669,1.3603,1.3614
01/03/96 00:00:00,1.3613,1.3624,1.3515,1.3529
01/04/96 00:00:00,1.3529,1.3568,1.3414,1.3568
01/05/96 00:00:00,1.3556,1.3642,1.3506,1.3593
01/08/96 00:00:00,1.3593,1.3601,1.3539,1.3592
01/09/96 00:00:00,1.3593,1.3619,1.3521,1.3598
01/10/96 00:00:00,1.3601,1.365,1.3564,1.3622
01/11/96 00:00:00,1.3618,1.3637,1.3556,1.3575
01/12/96 00:00:00,1.3574,1.3599,1.3515,1.3549
01/15/96 00:00:00,1.3568,1.3568,1.3492,1.3498
01/16/96 00:00:00,1.3497,1.35,1.3357,1.3366
01/17/96 00:00:00,1.3362,1.3392,1.3282,1.3284
01/18/96 00:00:00,1.3291,1.3336,1.3262,1.3272
01/19/96 00:00:00,1.3271,1.3282,1.3177,1.3207
01/22/96 00:00:00,1.3215,1.3263,1.3148,1.3243
01/23/96 00:00:00,1.3242,1.3289,1.3195,1.3224
01/24/96 00:00:00,1.3226,1.3229,1.3154,1.3179
01/25/96 00:00:00,1.3179,1.3265,1.3104,1.3139
01/26/96 00:00:00,1.314,1.3163,1.3087,1.3118
01/29/96 00:00:00,1.3128,1.3195,1.31,1.3192
01/30/96 00:00:00,1.3188,1.3224,1.3113,1.3141
01/31/96 00:00:00,1.3139,1.3169,1.3106,1.3132
02/01/96 00:00:00,1.3132,1.319,1.3084,1.3152
02/02/96 00:00:00,1.315,1.3204,1.3115,1.3204
02/05/96 00:00:00,1.3204,1.338,1.3186,1.3332
02/06/96 00:00:00,1.3334,1.3346,1.3265,1.329
02/07/96 00:00:00,1.3296,1.3324,1.3219,1.324
02/08/96 00:00:00,1.3237,1.3267,1.3195,1.325
02/09/96 00:00:00,1.3253,1.3294,1.3211,1.3239
02/12/96 00:00:00,1.3246,1.3293,1.3225,1.3249
02/13/96 00:00:00,1.3248,1.3282,1.3229,1.3281
02/14/96 00:00:00,1.3282,1.3364,1.3269,1.3359
02/15/96 00:00:00,1.336,1.3366,1.3293,1.3334
02/16/96 00:00:00,1.3336,1.3467,1.331,1.3443
02/19/96 00:00:00,1.3456,1.3572,1.3437,1.3521
02/20/96 00:00:00,1.3526,1.3526,1.3389,1.3515
02/21/96 00:00:00,1.3521,1.3554,1.3439,1.349
02/22/96 00:00:00,1.3495,1.3499,1.3398,1.3496
02/23/96 00:00:00,1.3498,1.3554,1.3412,1.3513
02/26/96 00:00:00,1.3516,1.3544,1.349,1.3499
02/27/96 00:00:00,1.3496,1.3499,1.3444,1.3474
02/28/96 00:00:00,1.347,1.347,1.3323,1.334
02/29/96 00:00:00,1.3342,1.3343,1.327,1.3272
03/01/96 00:00:00,1.327,1.3293,1.3206,1.3244
03/04/96 00:00:00,1.3248,1.3311,1.3229,1.323
03/05/96 00:00:00,1.3237,1.3269,1.3199,1.3269
03/06/96 00:00:00,1.3267,1.3275,1.3219,1.3243
03/07/96 00:00:00,1.3245,1.3255,1.3157,1.3255
03/08/96 00:00:00,1.3253,1.3295,1.3107,1.3169
03/11/96 00:00:00,1.3172,1.3227,1.3124,1.3204
03/12/96 00:00:00,1.3206,1.3282,1.3163,1.3261
03/13/96 00:00:00,1.3263,1.3324,1.3251,1.3304
03/14/96 00:00:00,1.3299,1.331,1.3263,1.3298
03/15/96 00:00:00,1.3296,1.3343,1.3234,1.3287
03/18/96 00:00:00,1.3285,1.3302,1.3242,1.3249
03/19/96 00:00:00,1.3248,1.3278,1.321,1.3278
03/20/96 00:00:00,1.3279,1.3287,1.3232,1.3271
03/21/96 00:00:00,1.3273,1.3273,1.3215,1.3217
03/22/96 00:00:00,1.3219,1.3262,1.3197,1.3253
03/25/96 00:00:00,1.3252,1.3278,1.3221,1.3269
03/26/96 00:00:00,1.323,1.3258,1.3219,1.3231
03/27/96 00:00:00,1.3231,1.3235,1.3147,1.3168
03/28/96 00:00:00,1.3167,1.3278,1.3153,1.3276
03/29/96 00:00:00,1.3269,1.3316,1.3232,1.3248
04/01/96 00:00:00,1.3252,1.3252,1.3174,1.3185
04/02/96 00:00:00,1.3183,1.3216,1.3181,1.3193
04/03/96 00:00:00,1.3193,1.324,1.318,1.3193
04/04/96 00:00:00,1.3191,1.3224,1.319,1.3214
04/05/96 00:00:00,1.3219,1.3223,1.3171,1.3178
04/08/96 00:00:00,1.3178,1.3269,1.3159,1.3206
04/09/96 00:00:00,1.3205,1.3212,1.3049,1.3052
04/10/96 00:00:00,1.3057,1.3075,1.2979,1.3058
04/11/96 00:00:00,1.306,1.3076,1.2996,1.3015
04/12/96 00:00:00,1.3019,1.3041,1.2978,1.3011
04/15/96 00:00:00,1.2983,1.2983,1.2922,1.2929
04/16/96 00:00:00,1.2926,1.2984,1.2926,1.2959
04/17/96 00:00:00,1.2958,1.3,1.294,1.2987
04/18/96 00:00:00,1.2988,1.3063,1.2922,1.3015
04/19/96 00:00:00,1.3024,1.3043,1.293,1.2932
04/22/96 00:00:00,1.292,1.292,1.2876,1.2893
04/23/96 00:00:00,1.289,1.2907,1.285,1.2861
04/24/96 00:00:00,1.2855,1.2871,1.2829,1.2865
04/25/96 00:00:00,1.2867,1.2873,1.2742,1.275
04/26/96 00:00:00,1.2746,1.2831,1.2746,1.2793
04/29/96 00:00:00,1.2797,1.2887,1.2796,1.2812
04/30/96 00:00:00,1.2802,1.2844,1.2731,1.2775
05/01/96 00:00:00,1.2773,1.2781,1.2716,1.2734
05/02/96 00:00:00,1.2737,1.2797,1.2699,1.2797
05/03/96 00:00:00,1.2795,1.2835,1.2777,1.2829
05/06/96 00:00:00,1.2823,1.2854,1.2807,1.2818
05/07/96 00:00:00,1.2818,1.2863,1.28,1.2824
05/08/96 00:00:00,1.2824,1.2918,1.2802,1.29
05/09/96 00:00:00,1.29,1.2914,1.2858,1.2863
05/10/96 00:00:00,1.2869,1.2903,1.2778,1.2796
05/13/96 00:00:00,1.2792,1.2808,1.2751,1.2756
05/14/96 00:00:00,1.2759,1.2768,1.2719,1.2756
05/15/96 00:00:00,1.2756,1.2782,1.2731,1.2763
05/16/96 00:00:00,1.2755,1.2771,1.2716,1.2765
05/17/96 00:00:00,1.2766,1.2833,1.2748,1.2748
05/20/96 00:00:00,1.2754,1.2763,1.2721,1.2751
05/21/96 00:00:00,1.2747,1.2762,1.2661,1.2684
05/22/96 00:00:00,1.2689,1.272,1.2662,1.2678
05/23/96 00:00:00,1.2676,1.2704,1.2648,1.2677
05/24/96 00:00:00,1.2668,1.2699,1.2659,1.2676
05/27/96 00:00:00,1.2676,1.2694,1.2653,1.269
05/28/96 00:00:00,1.2688,1.2689,1.2628,1.2649
05/29/96 00:00:00,1.2651,1.2751,1.2635,1.2729
05/30/96 00:00:00,1.2738,1.2804,1.2731,1.2747
05/31/96 00:00:00,1.274,1.2857,1.2725,1.2838
06/03/96 00:00:00,1.2846,1.2877,1.2784,1.2806
06/04/96 00:00:00,1.2806,1.281,1.275,1.2781
06/05/96 00:00:00,1.2776,1.2806,1.2756,1.2776
06/06/96 00:00:00,1.2778,1.2827,1.276,1.2787
06/07/96 00:00:00,1.2791,1.2823,1.2725,1.2732
06/10/96 00:00:00,1.2732,1.2758,1.2714,1.2739
06/11/96 00:00:00,1.274,1.2765,1.2718,1.2744
06/12/96 00:00:00,1.2745,1.2761,1.2714,1.2758
06/13/96 00:00:00,1.2762,1.281,1.2732,1.2805
06/14/96 00:00:00,1.2812,1.29,1.2802,1.2812
06/17/96 00:00:00,1.2805,1.2906,1.2776,1.2871
06/18/96 00:00:00,1.2863,1.2949,1.2852,1.2934
06/19/96 00:00:00,1.2934,1.2935,1.2845,1.2856
06/20/96 00:00:00,1.285,1.2873,1.2823,1.2831
06/21/96 00:00:00,1.2833,1.2833,1.2733,1.2747
06/24/96 00:00:00,1.2762,1.2792,1.2748,1.2786
06/25/96 00:00:00,1.2793,1.2802,1.2743,1.2802
06/26/96 00:00:00,1.2801,1.2827,1.2772,1.2811
06/27/96 00:00:00,1.2811,1.2888,1.2796,1.2888
