Date,Open,High,Low,Close,Adj Close,Volume
2000-06-23,25.847000,25.995501,25.401300,25.995501,25.378387,1714456
2000-06-26,25.698400,26.292601,25.698400,26.292601,25.668434,557068
2000-06-27,26.292601,26.738199,26.292601,26.589701,25.958483,317411
2000-06-28,26.441099,26.441099,25.847000,25.847000,25.233412,829206
2000-06-29,25.995501,25.995501,24.361500,24.361500,23.783176,574907
2000-06-30,24.212900,24.955700,24.212900,24.658600,24.073223,992792
2000-07-03,24.955700,25.401300,24.510000,24.658600,24.073223,286612
2000-07-04,24.807100,24.807100,23.915800,24.510000,23.928154,132114
2000-07-05,24.658600,24.807100,23.767300,24.361500,23.783176,871954
2000-07-06,24.064400,24.064400,23.024599,23.024599,22.478014,2218678
2000-07-07,22.875999,23.618799,22.875999,23.321699,22.768061,780568
2000-07-10,23.618799,23.618799,22.430401,22.430401,21.897921,956272
2000-07-11,22.430401,23.321699,22.430401,23.173100,22.622990,2269672
2000-07-12,23.470200,23.470200,22.875999,22.875999,22.332943,422597
2000-07-13,23.024599,23.024599,22.430401,22.430401,21.897921,842334
2000-07-14,22.430401,22.578899,21.836201,22.133301,21.607872,654681
2000-07-17,21.980200,21.980200,21.980200,21.980200,21.458408,0
2000-07-18,21.836201,21.836201,20.944901,20.944901,20.447683,873300
2000-07-19,21.836201,21.836201,20.944901,20.944901,20.447683,873300
2000-07-20,21.093500,21.093500,19.905100,20.202200,19.722616,685143
2000-07-21,20.350800,20.350800,19.013800,19.459499,18.997547,748086
2000-07-24,18.865299,18.865299,17.082800,17.082800,16.677265,1965221
2000-07-25,16.637100,18.419701,16.637100,18.271099,17.837357,787973
2000-07-26,18.122601,18.122601,17.379801,17.528400,17.112289,414351
2000-07-27,16.934200,18.122601,16.934200,17.974001,17.547312,257160
2000-07-28,17.676901,18.122601,17.231300,17.379801,16.967218,895011
2000-07-31,16.785700,16.785700,15.894400,15.894400,15.517078,911504
2000-08-01,16.191500,17.231300,15.745800,17.231300,16.822243,746235
2000-08-02,17.231300,17.974001,16.785700,17.974001,17.547312,1925839
2000-08-03,17.974001,19.310900,17.974001,19.013800,18.562428,2001236
2000-08-04,19.459499,20.202200,19.459499,19.905100,19.432570,1984238
2000-08-07,19.905100,19.905100,18.568199,18.716700,18.272381,834592
2000-08-08,18.865299,19.756599,18.865299,19.608000,19.142519,710051
2000-08-09,19.608000,20.053699,19.162399,19.162399,18.707499,1063983
2000-08-10,19.013800,19.310900,18.419701,18.568199,18.127405,1332250
2000-08-11,18.419701,19.756599,18.122601,19.756599,19.287592,735127
2000-08-14,19.619900,19.619900,19.619900,19.619900,19.154139,0
2000-08-15,19.905100,20.202200,19.756599,20.053699,19.577641,892486
2000-08-16,19.756599,20.647900,19.608000,20.499300,20.012663,2010156
2000-08-17,20.499300,20.647900,20.053699,20.499300,20.012663,1781775
2000-08-18,20.350800,20.350800,19.459499,19.459499,18.997547,1792041
2000-08-21,19.310900,19.310900,18.419701,18.419701,17.982430,717456
2000-08-22,18.568199,18.865299,18.568199,18.716700,18.272381,703151
2000-08-23,18.716700,18.716700,17.974001,17.974001,17.547312,645088
2000-08-24,18.271099,18.419701,17.974001,18.419701,17.982430,440774
2000-08-25,18.419701,18.568199,17.974001,18.419701,17.982430,1443664
2000-08-28,18.122601,18.716700,18.122601,18.419701,17.982430,770134
2000-08-29,18.568199,18.865299,18.419701,18.865299,18.417452,469721
2000-08-30,18.716700,19.162399,18.568199,18.716700,18.272381,1867271
2000-08-31,18.865299,18.865299,17.974001,18.271099,17.837357,1584361
2000-09-01,18.716700,18.865299,18.568199,18.716700,18.272381,1540940
2000-09-04,18.716700,19.013800,18.716700,18.865299,18.417452,931700
2000-09-05,18.865299,18.865299,18.568199,18.568199,18.127405,338953
2000-09-06,18.568199,18.568199,17.825500,17.825500,17.402338,913187
2000-09-07,17.528400,17.676901,17.379801,17.676901,17.257265,1221173
2000-09-08,17.825500,17.825500,17.528400,17.528400,17.112289,1036718
2000-09-11,17.528400,17.528400,16.934200,16.934200,16.532196,2213797
2000-09-12,16.934200,17.082800,16.637100,16.785700,16.387220,1793724
2000-09-13,16.785700,17.082800,16.785700,16.785700,16.387220,1325687
2000-09-14,16.934200,16.934200,16.042900,16.191500,15.807127,1400748
2000-09-15,16.340000,17.379801,16.340000,17.082800,16.677265,3184374
2000-09-18,16.785700,17.082800,16.637100,16.785700,16.387220,826513
2000-09-19,16.637100,16.934200,16.637100,16.934200,16.532196,568175
2000-09-20,17.231300,17.379801,16.934200,16.934200,16.532196,1096296
2000-09-21,16.934200,17.082800,16.785700,16.785700,16.387220,237974
2000-09-22,16.637100,16.637100,16.191500,16.340000,15.952101,803120
2000-09-25,16.488600,16.785700,16.340000,16.637100,16.242147,733276
2000-09-26,16.637100,17.082800,16.488600,16.637100,16.242147,908307
2000-09-27,16.637100,17.379801,16.637100,17.379801,16.967218,1146617
2000-09-28,17.379801,17.528400,16.488600,16.488600,16.097174,1328716
2000-09-29,16.934200,16.934200,16.488600,16.488600,16.097174,830553
2000-10-02,16.340000,16.340000,16.191500,16.340000,15.952101,195563
2000-10-03,16.340000,16.340000,15.597300,15.745800,15.372007,1756530
2000-10-04,15.597300,15.597300,15.151700,15.300200,14.936986,2232478
2000-10-05,15.448700,15.597300,14.557500,14.854600,14.501963,3106789
2000-10-06,14.854600,14.854600,14.408900,14.557500,14.211917,632634
2000-10-09,14.408900,14.408900,13.220600,13.369100,13.051727,2180642
2000-10-10,13.369100,13.517700,12.626400,12.923500,12.616706,2167010
2000-10-11,12.626400,12.626400,12.180700,12.180700,11.891541,3735215
2000-10-12,12.180700,12.774900,12.032200,12.774900,12.471634,3833838
2000-10-13,12.032200,12.477800,12.032200,12.032200,11.746565,2850638
2000-10-16,11.948900,11.948900,11.948900,11.948900,11.665243,0
2000-10-17,12.329300,12.626400,12.032200,12.032200,11.746565,3239576
2000-10-18,12.180700,12.774900,12.032200,12.626400,12.326659,4444088
2000-10-19,12.626400,13.666200,12.477800,13.666200,13.341775,6921777
2000-10-20,14.408900,15.003100,14.260400,14.557500,14.211917,12877016
2000-10-23,14.456700,14.456700,14.456700,14.456700,14.113509,0
2000-10-24,14.706000,15.597300,14.557500,15.300200,14.936986,9798502
2000-10-25,15.448700,15.597300,14.408900,14.854600,14.501963,4734571
2000-10-26,14.557500,15.151700,14.408900,15.151700,14.792010,2675945
2000-10-27,15.046800,15.046800,15.046800,15.046800,14.689601,0
2000-10-30,15.745800,15.745800,14.706000,14.706000,14.356892,1442822
2000-10-31,14.706000,15.003100,14.557500,14.854600,14.501963,1431210
2000-11-01,15.300200,15.597300,15.151700,15.597300,15.227032,2959696
2000-11-02,15.745800,16.042900,15.448700,15.448700,15.081960,2564531
2000-11-03,15.745800,16.488600,15.745800,16.488600,16.097174,3446246
2000-11-06,16.637100,17.379801,16.488600,17.082800,16.677265,4274948
2000-11-07,17.231300,17.825500,16.934200,17.231300,16.822243,2314440
2000-11-08,17.528400,17.528400,17.231300,17.231300,16.822243,3718890
2000-11-09,17.231300,17.379801,16.637100,16.637100,16.242147,2181147
2000-11-10,16.637100,16.785700,16.191500,16.340000,15.952101,2445376
2000-11-13,15.894400,16.042900,15.448700,15.597300,15.227032,2178791
2000-11-14,15.745800,16.042900,15.597300,15.894400,15.517078,2100532
2000-11-15,16.340000,16.488600,15.894400,15.894400,15.517078,2839531
2000-11-16,15.894400,15.894400,15.448700,15.745800,15.372007,1350763
2000-11-17,15.745800,16.042900,15.597300,15.894400,15.517078,3282997
2000-11-20,16.042900,16.042900,14.111800,14.111800,13.776797,8590961
2000-11-21,13.814700,14.111800,13.666200,13.666200,13.341775,5382015
2000-11-22,13.814700,13.963300,12.626400,12.626400,12.326659,4223112
2000-11-23,12.923500,13.666200,12.923500,13.517700,13.196801,6574072
2000-11-24,13.517700,13.666200,13.220600,13.369100,13.051727,3257584
2000-11-27,13.666200,13.814700,13.220600,13.369100,13.051727,3360583
2000-11-28,13.220600,13.220600,12.923500,13.072000,12.761681,1042777
2000-11-29,12.923500,13.072000,12.774900,12.923500,12.616706,1073407
2000-11-30,13.072000,13.072000,12.329300,12.329300,12.036612,2231300
2000-12-01,12.180700,12.180700,11.586600,11.883600,11.601493,4624167
2000-12-04,11.883600,11.883600,11.140900,11.140900,10.876423,4294807
2000-12-05,11.063800,11.063800,11.063800,11.063800,10.801153,0
2000-12-06,11.586600,11.735100,9.804010,9.952560,9.716294,12105704
2000-12-07,9.952560,11.140900,9.804010,10.992400,10.731450,10198884
2000-12-08,11.140900,11.289500,10.546700,11.140900,10.876423,8084046
2000-12-11,11.063800,11.063800,11.063800,11.063800,10.801153,0
2000-12-12,11.438000,11.586600,10.843800,10.843800,10.586376,4442741
2000-12-13,10.843800,11.289500,10.546700,11.289500,11.021496,4564926
2000-12-14,10.992400,11.289500,10.992400,11.289500,11.021496,5697743
2000-12-15,11.289500,12.032200,11.140900,11.735100,11.456517,19965913
2000-12-18,11.735100,12.032200,11.438000,11.438000,11.166471,14602243
2000-12-19,11.438000,11.586600,10.843800,10.992400,10.731450,6654687
2000-12-20,10.843800,11.140900,10.695300,10.695300,10.441401,4078207
2000-12-21,10.546700,10.843800,10.398200,10.843800,10.586376,4032262
2000-12-22,10.843800,10.843800,10.398200,10.398200,10.151355,2330428
2000-12-25,10.546700,10.546700,10.398200,10.546700,10.296329,794537
2000-12-26,10.546700,10.695300,10.101100,10.101100,9.861308,4221766
2000-12-27,10.249700,10.398200,10.101100,10.398200,10.151355,1081317
2000-12-28,10.546700,10.695300,10.398200,10.546700,10.296329,1805674
2000-12-29,10.695300,10.695300,10.546700,10.695300,10.441401,607389
2001-01-01,10.621300,10.621300,10.621300,10.621300,10.369158,0
2001-01-02,10.621300,10.621300,10.621300,10.621300,10.369158,0
2001-01-03,10.546700,11.140900,10.398200,10.992400,10.731450,2425517
2001-01-04,11.289500,11.586600,11.289500,11.586600,11.311544,6344008
2001-01-05,11.735100,12.032200,11.438000,12.032200,11.746565,6370600
2001-01-08,12.477800,13.072000,12.477800,12.774900,12.471634,8089431
2001-01-09,12.774900,13.814700,12.626400,13.220600,12.906754,15251875
2001-01-10,13.369100,13.666200,12.626400,12.774900,12.471634,8818837
2001-01-11,12.923500,13.220600,12.774900,12.923500,12.616706,5849716
2001-01-12,13.369100,14.408900,13.369100,14.260400,13.921868,16787598
2001-01-15,14.706000,14.854600,14.408900,14.706000,14.356892,8598366
2001-01-16,14.854600,14.854600,13.814700,13.814700,13.486750,5139833
2001-01-17,13.963300,14.557500,13.517700,14.408900,14.066845,5171137
2001-01-18,14.854600,15.300200,14.706000,14.854600,14.501963,12581989
2001-01-19,15.151700,15.745800,15.003100,15.151700,14.792010,7555757
2001-01-22,15.300200,15.300200,15.003100,15.300200,14.936986,1989960
2001-01-23,15.597300,16.191500,15.448700,16.042900,15.662054,3356880
2001-01-24,16.488600,16.637100,15.745800,15.894400,15.517078,2058626
2001-01-25,16.042900,17.082800,16.042900,16.785700,16.387220,6231585
2001-01-26,16.934200,17.231300,16.042900,16.488600,16.097174,5372422
2001-01-29,16.637100,16.785700,16.042900,16.042900,15.662054,1550870
2001-01-30,16.191500,16.340000,15.003100,15.003100,14.646938,3826096
2001-01-31,15.300200,15.745800,15.003100,15.745800,15.372007,3226954
2001-02-01,15.745800,15.894400,15.448700,15.448700,15.081960,2182999
2001-02-02,15.597300,16.191500,15.448700,16.191500,15.807127,6874317
2001-02-05,15.894400,17.082800,15.894400,16.191500,15.807127,8849130
2001-02-06,16.785700,16.785700,15.745800,15.745800,15.372007,6474776
2001-02-07,15.894400,16.191500,15.151700,15.597300,15.227032,7429533
2001-02-08,null,null,null,null,null,null
2001-02-09,15.597300,15.894400,14.854600,14.854600,14.501963,3465264
2001-02-12,14.706000,14.854600,13.814700,13.963300,13.631823,3060675
2001-02-13,14.260400,14.557500,13.814700,14.408900,14.066845,4299351
2001-02-14,14.260400,14.706000,14.111800,14.111800,13.776797,4386361
2001-02-15,14.111800,14.408900,14.111800,14.260400,13.921868,1950915
2001-02-16,14.408900,14.557500,14.260400,14.408900,14.066845,1845055
2001-02-19,14.111800,14.111800,13.517700,13.517700,13.196801,3511715
2001-02-20,13.517700,13.666200,13.072000,13.072000,12.761681,4254247
2001-02-21,12.774900,13.220600,12.626400,12.923500,12.616706,2658610
2001-02-22,12.626400,13.220600,12.626400,13.072000,12.761681,2988980
2001-02-23,13.220600,14.260400,13.220600,14.260400,13.921868,7853309
2001-02-26,14.557500,14.706000,13.814700,13.814700,13.486750,7004243
2001-02-27,14.260400,14.557500,13.963300,14.260400,13.921868,5845172
2001-02-28,14.260400,14.408900,14.111800,14.260400,13.921868,1388967
2001-03-01,14.111800,14.408900,13.072000,13.072000,12.761681,3375393
2001-03-02,13.369100,13.369100,12.626400,12.774900,12.471634,6209875
2001-03-05,12.329300,12.329300,11.883600,12.180700,11.891541,3579371
2001-03-06,12.626400,12.774900,12.329300,12.329300,12.036612,3164683
2001-03-07,12.477800,13.072000,12.477800,13.072000,12.761681,3158625
2001-03-08,13.369100,13.517700,13.072000,13.369100,13.051727,7348077
2001-03-09,13.369100,13.666200,13.369100,13.517700,13.196801,3457522
2001-03-12,13.369100,13.369100,13.072000,13.072000,12.761681,2968952
2001-03-13,12.774900,12.923500,12.626400,12.923500,12.616706,2666183
2001-03-14,null,null,null,null,null,null
2001-03-15,12.923500,13.220600,12.626400,13.072000,12.761681,2675776
2001-03-16,13.072000,13.072000,12.180700,12.180700,11.891541,4691318
2001-03-19,12.032200,12.180700,11.883600,12.032200,11.746565,2324538
2001-03-20,12.180700,12.329300,12.032200,12.180700,11.891541,1940481
2001-03-21,12.032200,12.180700,11.883600,12.180700,11.891541,1028808
2001-03-22,12.032200,12.180700,11.883600,12.032200,11.746565,1108413
2001-03-23,12.180700,12.329300,12.032200,12.032200,11.746565,3071446
2001-03-26,12.180700,12.477800,12.180700,12.477800,12.181587,2565878
2001-03-27,12.329300,12.626400,12.032200,12.032200,11.746565,3751035
2001-03-28,12.180700,12.329300,11.586600,11.586600,11.311544,5664251
2001-03-29,11.438000,11.586600,11.438000,11.586600,11.311544,1597320
2001-03-30,11.735100,11.735100,11.289500,11.289500,11.021496,2402796
2001-04-02,11.438000,11.438000,11.289500,11.289500,11.021496,2705565
2001-04-03,11.438000,11.438000,10.992400,11.140900,10.876423,1598162
2001-04-04,10.992400,10.992400,10.695300,10.843800,10.586376,2951617
2001-04-05,10.992400,11.438000,10.843800,11.438000,11.166471,3298312
2001-04-06,11.358900,11.358900,11.358900,11.358900,11.089249,0
2001-04-09,11.289500,11.438000,10.843800,10.843800,10.586376,1634009
2001-04-10,11.140900,11.140900,10.695300,10.992400,10.731450,3402657
2001-04-11,11.140900,11.289500,10.992400,11.140900,10.876423,2423497
2001-04-12,11.140900,12.032200,11.140900,11.883600,11.601493,5547116
2001-04-13,11.801400,11.801400,11.801400,11.801400,11.521244,0
2001-04-16,11.801400,11.801400,11.801400,11.801400,11.521244,0
2001-04-17,11.883600,11.883600,10.992400,10.992400,10.731450,4331664
2001-04-18,11.289500,11.735100,11.140900,11.735100,11.456517,3906711
2001-04-19,12.329300,12.329300,11.289500,11.289500,11.021496,6519544
2001-04-20,11.586600,11.586600,10.992400,10.992400,10.731450,2641107
2001-04-23,11.140900,11.140900,10.843800,10.992400,10.731450,1381393
2001-04-24,10.843800,11.438000,10.695300,11.438000,11.166471,2019917
2001-04-25,11.140900,11.289500,10.992400,11.289500,11.021496,1352951
2001-04-26,11.140900,11.289500,10.992400,11.289500,11.021496,1352951
2001-04-27,11.140900,11.586600,10.992400,11.438000,11.166471,2812771
2001-04-30,11.438000,11.586600,11.289500,11.438000,11.166471,1338646
2001-05-01,11.358900,11.358900,11.358900,11.358900,11.089249,0
2001-05-02,11.735100,11.735100,11.289500,11.289500,11.021496,1721861
2001-05-03,11.438000,11.438000,11.140900,11.289500,11.021496,842502
2001-05-04,11.140900,11.289500,11.140900,11.289500,11.021496,217273
2001-05-07,11.211400,11.211400,11.211400,11.211400,10.945250,0
2001-05-08,11.211400,11.211400,11.211400,11.211400,10.945250,0
2001-05-09,12.477800,12.626400,11.735100,11.735100,11.456517,192015
2001-05-10,12.032200,13.220600,12.032200,13.220600,12.906754,229448
2001-05-11,13.072000,13.072000,12.329300,12.477800,12.181587,128245
2001-05-14,12.477800,12.626400,12.180700,12.180700,11.891541,25048
2001-05-15,12.329300,12.477800,11.883600,11.883600,11.601493,41351
2001-05-16,11.735100,11.735100,11.140900,11.140900,10.876423,48295
2001-05-17,11.289500,11.438000,11.140900,11.140900,10.876423,38374
2001-05-18,11.289500,11.438000,11.140900,11.289500,11.021496,42514
2001-05-21,11.289500,11.289500,10.843800,10.992400,10.731450,19738
2001-05-22,11.140900,11.438000,11.140900,11.289500,11.021496,36827
2001-05-23,11.438000,11.586600,11.289500,11.586600,11.311544,5712385
2001-05-24,11.883600,12.180700,11.883600,11.883600,11.601493,7819817
2001-05-25,12.032200,12.180700,11.289500,11.438000,11.166471,6319269
2001-05-28,11.586600,11.735100,11.438000,11.735100,11.456517,966033
2001-05-29,11.735100,11.735100,11.140900,11.289500,11.021496,3616228
2001-05-30,11.438000,11.438000,10.992400,10.992400,10.731450,3759450
2001-05-31,10.992400,11.140900,10.843800,11.140900,10.876423,2560660
2001-06-01,11.140900,11.289500,10.992400,11.140900,10.876423,1530506
2001-06-04,11.289500,11.289500,11.140900,11.140900,10.876423,1241706
2001-06-05,11.140900,11.289500,10.992400,10.992400,10.731450,563295
2001-06-06,11.140900,11.140900,10.843800,10.843800,10.586376,2125609
2001-06-07,10.843800,10.992400,10.695300,10.843800,10.586376,1550197
2001-06-08,10.843800,11.140900,10.843800,11.140900,10.876423,931363
2001-06-11,11.140900,11.289500,10.992400,11.289500,11.021496,1859024
2001-06-12,11.289500,11.438000,11.140900,11.140900,10.876423,2014532
2001-06-13,11.289500,11.735100,11.289500,11.735100,11.456517,5914174
2001-06-14,11.735100,11.735100,11.289500,11.289500,11.021496,5685962
2001-06-15,11.140900,11.438000,11.140900,11.438000,11.166471,2028837
2001-06-18,11.586600,11.586600,11.140900,11.289500,11.021496,2252674
2001-06-19,11.289500,11.289500,11.140900,11.140900,10.876423,1120867
2001-06-20,11.289500,11.289500,10.992400,11.140900,10.876423,482343
2001-06-21,11.140900,11.289500,10.992400,10.992400,10.731450,930858
2001-06-22,11.140900,11.289500,10.992400,11.289500,11.021496,676728
2001-06-25,11.140900,11.289500,10.992400,11.140900,10.876423,577600
2001-06-26,11.140900,11.438000,11.140900,11.140900,10.876423,1445010
2001-06-27,11.289500,11.586600,11.289500,11.438000,11.166471,2785844
2001-06-28,11.438000,11.438000,11.140900,11.140900,10.876423,3838887
2001-06-29,11.438000,11.438000,10.992400,11.140900,10.876423,3402826
2001-07-02,11.140900,11.289500,10.992400,11.140900,10.876423,520379
2001-07-03,11.140900,11.289500,11.140900,11.140900,10.876423,1191553
2001-07-04,11.289500,11.289500,11.140900,11.140900,10.876423,1230261
