Date,Time,Open,High,Low,Close,Volume
2012.08.15,00:00,113.94,116.72,113.49,116.25,416
2012.08.16,00:00,114.6,115.4,113.66,115.27,282
2012.08.17,00:00,114.48,114.77,112.7,113.71,338
2012.08.20,00:00,113.83,114.7,112.87,113.7,354
2012.08.21,00:00,113.65,115.58,113.65,114.64,288
2012.08.22,00:00,114.71,115.27,113.53,114.91,329
2012.08.23,00:00,114.84,116.38,114.33,115.01,394
2012.08.24,00:00,114.59,115.28,113,113.59,357
2012.08.27,00:00,113.8,115.5,111.56,112.26,635
2012.08.28,00:00,112.68,113.1,111.71,112.58,269
2012.08.29,00:00,112.34,113.3,111.5,112.54,341
2012.08.30,00:00,112.5,113.44,112.25,112.65,224
2012.08.31,00:00,112.48,114.93,112.36,114.57,306
2012.09.03,00:00,114.7,115.98,114.03,115.78,283
2012.09.04,00:00,115.51,116.65,113.93,114.18,412
2012.09.05,00:00,114.1,114.38,112.73,113.09,230
2012.09.06,00:00,113.67,115.15,112.55,113.49,503
2012.09.07,00:00,112.8,114.65,112.34,114.25,318
2012.09.10,00:00,114.55,115.05,113.92,114.81,201
2012.09.11,00:00,114.65,115.46,114.37,115.4,144
2012.09.12,00:00,115,116.67,115,115.96,239
2012.09.13,00:00,115.6,117.48,115.45,116.9,277
2012.09.17,00:00,116.67,117.02,111.5,113.79,817
2012.09.18,00:00,113.45,114.42,111.61,112.03,421
2012.09.19,00:00,111.71,112.98,107.4,108.19,765
2012.09.20,00:00,108.18,110.65,107.1,110.03,526
2012.09.21,00:00,110.5,111.7,110.08,111.42,233
2012.09.24,00:00,111.5,111.56,108.78,109.81,388
2012.09.25,00:00,109.93,111.47,109.44,110.45,355
2012.09.26,00:00,109.88,110.23,108.45,110.04,341
2012.09.27,00:00,110.17,112.5,109.68,112.01,381
2012.09.28,00:00,112.53,113.4,111.52,112.39,363
2012.10.01,00:00,112.34,113.27,111.47,112.19,346
2012.10.02,00:00,112.28,112.45,111.27,111.57,166
2012.10.03,00:00,111.36,111.36,107.67,108.17,420
2012.10.04,00:00,108.2,112.69,108.02,112.58,497
2012.10.05,00:00,112.45,113.05,110.54,112.02,460
2012.10.08,00:00,111.99,112.35,110.54,111.82,346
2012.10.09,00:00,112.22,114.72,111.97,114.5,323
2012.10.10,00:00,114.23,115.59,113.77,114.33,355
2012.10.11,00:00,114.56,116.02,114.42,115.71,206
2012.10.12,00:00,115.96,115.96,113.94,114.62,271
2012.10.15,00:00,114.64,115.91,113.58,115.8,351
2012.10.16,00:00,114.33,114.87,113.48,114,246
2012.10.17,00:00,113.93,114.31,112.8,113.22,232
2012.10.18,00:00,113.13,113.63,111.57,112.42,342
2012.10.19,00:00,112.26,113.27,109.9,110.14,463
2012.10.22,00:00,109.95,110.97,109.12,109.44,320
2012.10.23,00:00,109.52,109.8,107.31,108.25,372
2012.10.24,00:00,108.31,109.34,106.8,107.85,463
2012.10.25,00:00,107.59,109.28,107.46,108.49,275
2012.10.26,00:00,108.49,109.7,107.4,109.55,355
2012.10.29,00:00,109.65,110.26,108.51,109.44,330
2012.10.30,00:00,109.36,110.1,108.65,109.08,263
2012.10.31,00:00,109.14,109.8,108.3,108.7,257
2012.11.01,00:00,108.49,109.03,107.75,108.17,225
2012.11.02,00:00,108.07,108.8,105.5,105.68,422
2012.11.05,00:00,105.55,108.18,104.76,107.73,467
2012.11.06,00:00,107.93,111.31,107.13,111.07,523
2012.11.07,00:00,110.83,111.64,106.53,106.82,622
2012.11.08,00:00,106.92,108.17,106.12,107.25,378
2012.11.09,00:00,107.15,109.78,106.25,109.4,482
2012.11.12,00:00,109.59,110.39,108.56,109.07,315
2012.11.13,00:00,108.7,108.98,107.38,108.26,277
2012.11.14,00:00,108.12,110.35,107.8,109.61,362
2012.11.15,00:00,108.62,109.58,107.3,108.01,396
2012.11.16,00:00,107.69,109.25,107.66,108.95,193
2012.11.19,00:00,109.2,112.2,109.19,111.7,353
2012.11.20,00:00,111.8,111.85,109.01,109.83,372
2012.11.21,00:00,110.49,111.46,109.55,110.86,346
2012.11.22,00:00,110.97,111.17,110.11,110.55,171
2012.11.23,00:00,110.47,111.54,110.1,111.38,198
2012.11.26,00:00,111.16,111.48,110.27,110.92,219
2012.11.27,00:00,111,111.36,109.31,109.87,298
2012.11.28,00:00,109.95,110.17,108.44,109.51,303
2012.11.29,00:00,109.7,111.3,109.45,110.76,265
2012.11.30,00:00,110.35,111.34,110.25,111.23,131
2012.12.03,00:00,110.96,112.33,110.6,110.92,343
2012.12.04,00:00,110.92,110.92,109.15,109.84,247
2012.12.05,00:00,109.87,110.57,108.64,108.81,281
2012.12.06,00:00,108.63,109.16,106.63,107.03,347
2012.12.07,00:00,107.05,107.89,106.66,107.02,244
2012.12.10,00:00,107.3,108.54,107.01,107.33,304
2012.12.11,00:00,107.45,108.37,107.09,108.01,201
2012.12.12,00:00,108.14,110.5,108.14,109.5,337
2012.12.13,00:00,109.36,109.52,107.8,107.91,200
2012.12.14,00:00,108.2,109.58,108.2,109.15,182
2012.12.17,00:00,108.3,108.5,107.58,107.64,119
2012.12.18,00:00,107.98,108.98,107.93,108.84,125
2012.12.19,00:00,108.9,110.48,108.74,110.36,203
2012.12.20,00:00,110.1,110.66,109.7,110.2,183
2012.12.21,00:00,110.2,110.28,108.66,108.97,202
2012.12.24,00:00,109.02,109.22,108.13,108.8,197
2012.12.26,00:00,109.15,111.52,109,111.07,313
2012.12.27,00:00,110.78,111.33,110.1,110.8,245
2012.12.28,00:00,111.24,111.38,109.83,110.62,249
2012.12.31,00:00,110.35,111.34,109.38,111.11,317
2013.01.02,00:00,111.5,112.9,111.27,112.47,230
2013.01.03,00:00,112.2,112.42,111.63,112.14,153
2013.01.04,00:00,111.72,111.78,110.38,111.31,240
2013.01.07,00:00,111.42,111.69,110.54,111.4,229
2013.01.08,00:00,111.42,112.47,111.12,111.94,219
2013.01.09,00:00,111.9,112.23,111.11,111.76,211
2013.01.10,00:00,111.68,113.29,111.6,111.89,318
2013.01.11,00:00,111.95,111.95,109.6,110.64,340
2013.01.14,00:00,110.62,112.15,110.31,111.88,243
2013.01.15,00:00,111.93,112.46,110.19,110.3,292
2013.01.16,00:00,109.76,110.35,109.33,109.68,197
2013.01.17,00:00,109.74,111.38,109.45,111.1,251
2013.01.18,00:00,111.1,111.97,110.47,111.89,222
2013.01.21,00:00,111.67,111.99,111.41,111.71,113
2013.01.22,00:00,111.71,112.65,111.35,112.42,190
2013.01.23,00:00,112.42,113.15,112.06,112.8,181
2013.01.24,00:00,112.76,113.65,112.4,113.28,199
2013.01.25,00:00,113.28,113.84,112.83,113.28,203
2013.01.28,00:00,113.45,113.8,112.6,113.48,238
2013.01.29,00:00,113.48,114.49,113.07,114.36,197
2013.01.30,00:00,114.28,115.24,114.07,114.9,173
2013.01.31,00:00,114.91,115.76,114.28,115.55,233
2013.02.01,00:00,115.77,117.07,115.4,116.76,236
2013.02.04,00:00,116.5,116.67,115.32,115.6,181
2013.02.05,00:00,115.47,117.23,115.01,116.52,340
2013.02.06,00:00,116.45,117.05,115.72,116.73,239
2013.02.07,00:00,116.9,117.83,116.71,117.24,191
2013.02.08,00:00,117.48,119.17,117.31,118.9,231
2013.02.11,00:00,118.9,119.07,117.54,118.13,230
2013.02.12,00:00,118.27,118.9,117.81,118.66,180
2013.02.13,00:00,117.75,118.27,117.37,117.88,168
2013.02.14,00:00,117.9,118.29,117.25,118,199
2013.02.15,00:00,117.96,118.11,116.28,117.66,337
2013.02.18,00:00,117.81,118.19,116.92,117.38,212
2013.02.19,00:00,117.48,117.6,116.55,117.52,207
2013.02.20,00:00,117.35,117.66,115.02,115.6,354
2013.02.21,00:00,115.2,115.31,113.32,113.53,232
2013.02.22,00:00,113.6,114.79,113.6,114.1,189
2013.02.25,00:00,114.19,115.87,113.31,114.44,488
2013.02.26,00:00,113.64,114.34,112.41,112.71,294
2013.02.27,00:00,112.8,113.35,111.65,111.87,248
2013.02.28,00:00,111.95,112.57,110.87,111.38,284
2013.03.01,00:00,110.9,111.36,109.82,110.4,259
2013.03.04,00:00,110.58,110.89,109.58,110.09,214
2013.03.05,00:00,110.1,111.93,110.1,111.61,216
2013.03.06,00:00,111.83,112.23,110.46,111.06,278
2013.03.07,00:00,111.08,111.4,110.41,111.15,192
2013.03.08,00:00,110.9,111.33,109.14,110.85,434
2013.03.11,00:00,110.67,110.72,109.53,110.22,194
2013.03.12,00:00,110.13,111.2,109.3,109.65,333
2013.03.13,00:00,109.7,109.89,107.91,108.52,279
2013.03.14,00:00,108.36,109.98,108.18,109.42,255
2013.03.18,00:00,109.83,109.83,107.78,109.51,379
2013.03.19,00:00,109.41,109.54,107.25,107.45,263
2013.03.20,00:00,107.59,108.92,107.55,108.72,162
2013.03.21,00:00,108.48,108.75,107.08,107.47,234
2013.03.22,00:00,107.31,107.96,106.9,107.66,178
2013.03.25,00:00,106.86,109.07,106.8,108.17,324
2013.03.26,00:00,108.11,109.59,107.71,109.36,252
2013.03.27,00:00,109.4,109.98,108.85,109.69,198
2013.03.28,00:00,109.85,110.1,108.98,110.02,208
2013.04.01,00:00,110.15,111.33,109.38,111.08,298
2013.04.02,00:00,111.07,111.79,110,110.69,321
2013.04.03,00:00,110.28,110.43,106.78,107.11,414
2013.04.04,00:00,107.07,108.06,105.29,106.34,482
2013.04.05,00:00,106.49,106.65,103.62,104.12,370
2013.04.08,00:00,104.28,105.55,103.4,104.66,393
2013.04.09,00:00,104.78,106.5,104.27,106.23,302
2013.04.10,00:00,106.19,106.47,105.16,105.79,223
2013.04.11,00:00,105.5,105.94,103.7,104.27,326
2013.04.12,00:00,104.29,104.39,101.09,103.11,543
2013.04.15,00:00,102.94,103.05,99.12,100.63,556
2013.04.16,00:00,99.43,100.37,98,99.91,427
2013.04.17,00:00,100.11,100.46,97.26,97.69,399
2013.04.18,00:00,97.46,99.85,96.75,99.13,454
2013.04.19,00:00,99.54,100.33,99.04,99.65,248
2013.04.22,00:00,99.56,101.04,99.2,100.39,286
2013.04.23,00:00,100.56,100.59,98.78,100.31,338
2013.04.24,00:00,100.34,101.99,100.22,101.73,216
2013.04.25,00:00,101.8,103.49,101.35,103.41,268
2013.04.26,00:00,103.2,103.48,102.25,103.16,243
2013.04.29,00:00,102.79,103.94,102.57,103.81,173
2013.04.30,00:00,103.78,104,101.48,102.37,364
2013.05.01,00:00,101.82,102.33,98.76,99.95,528
2013.05.02,00:00,99.82,102.98,99.51,102.85,392
2013.05.03,00:00,102.8,104.92,102.37,104.19,372
2013.05.06,00:00,104.25,105.54,103.89,105.46,210
2013.05.07,00:00,105.4,105.94,104,104.4,289
2013.05.08,00:00,104.11,104.8,103.53,104.34,232
2013.05.09,00:00,104.44,104.6,103.45,104.47,228
2013.05.10,00:00,104.35,104.45,101.56,103.91,535
2013.05.13,00:00,103.26,103.86,102.25,102.82,279
2013.05.14,00:00,102.82,103.1,101.96,102.6,207
2013.05.15,00:00,102.7,103.82,101.2,103.68,427
2013.05.16,00:00,103.6,104.28,102.74,103.78,291
2013.05.17,00:00,103.87,104.87,103.35,104.64,228
2013.05.20,00:00,104.75,105.31,103.83,104.8,292
2013.05.21,00:00,104.78,105.15,103.51,103.91,242
2013.05.22,00:00,103.52,103.79,102.22,102.6,223
2013.05.23,00:00,102.25,102.68,100.64,102.44,390
2013.05.24,00:00,102.55,102.79,101.65,102.64,220
2013.05.27,00:00,102.52,102.65,102.1,102.62,101
2013.05.28,00:00,102.51,104.69,102.48,104.23,271
2013.05.29,00:00,104.32,104.37,102.19,102.43,248
2013.05.30,00:00,102.4,102.85,101.08,102.19,334
2013.05.31,00:00,102.12,102.38,100.03,100.39,298
2013.06.03,00:00,100.15,102.48,99.66,102.06,374
2013.06.04,00:00,102.02,103.58,101.47,103.24,301
2013.06.05,00:00,103.48,104.07,102.85,103.04,201
2013.06.06,00:00,102.94,103.95,102.81,103.61,162
2013.06.07,00:00,103.65,105.01,102.89,104.56,334
2013.06.10,00:00,104.56,104.76,103.66,103.95,160
2013.06.11,00:00,103.89,103.89,101.82,102.96,322
2013.06.12,00:00,102.56,104.1,102.23,103.49,282
2013.06.13,00:00,103.33,104.26,102.75,104.25,211
2013.06.17,00:00,105.77,106.67,105.28,105.47,249
2013.06.18,00:00,105.66,106.24,105.11,106.02,191
2013.06.19,00:00,106.1,106.59,105.45,106.12,227
2013.06.20,00:00,105.62,105.62,101.75,102.15,428
2013.06.21,00:00,102.1,103.09,100.04,100.91,492
2013.06.24,00:00,100.61,101.64,99.67,101.16,340
2013.06.25,00:00,101,102.08,100.7,101.26,251
2013.06.26,00:00,101.1,101.89,100.25,101.66,273
2013.06.27,00:00,101.66,103.34,101.66,102.82,221
2013.06.28,00:00,102.76,103.44,101.87,102.16,255
2013.07.01,00:00,101.9,103.71,101.63,103,307
2013.07.02,00:00,102.92,104.12,102.91,104,135
2013.07.03,00:00,104.18,106.03,104.18,105.76,213
2013.07.04,00:00,105.85,105.99,104.91,105.54,186
2013.07.05,00:00,105.54,107.88,105.38,107.72,283
2013.07.08,00:00,108,108.04,106.79,107.43,194
2013.07.09,00:00,107.27,108.26,106.85,107.81,229
2013.07.10,00:00,108.12,108.69,107.71,108.51,158
2013.07.11,00:00,108.24,108.93,107.02,107.73,332
2013.07.12,00:00,107.33,109.14,107.28,108.81,225
2013.07.15,00:00,108.99,109.26,107.96,109.09,251
2013.07.16,00:00,108.03,108.68,107.68,108.14,190
2013.07.17,00:00,107.9,108.72,107.3,108.61,214
2013.07.18,00:00,108.63,108.87,108.03,108.7,162
2013.07.19,00:00,108.73,109.18,107.01,108.07,369
2013.07.22,00:00,108.3,108.68,107.55,108.15,212
2013.07.23,00:00,108.3,108.63,107.56,108.42,203
2013.07.24,00:00,108.44,108.6,106.25,107.19,346
2013.07.25,00:00,107.11,107.87,106.54,107.65,213
2013.07.26,00:00,107.59,107.79,106.53,107.17,211
2013.07.29,00:00,107.19,107.89,106.6,107.45,233
2013.07.30,00:00,107.45,107.56,106.54,106.91,151
2013.07.31,00:00,106.84,107.95,105.73,107.7,359
2013.08.01,00:00,107.81,109.64,107.52,109.54,252
2013.08.02,00:00,109.52,110.09,108.38,108.95,286
2013.08.05,00:00,109.09,109.44,107.55,108.7,340
2013.08.06,00:00,108.74,109.23,107.46,108.18,299
2013.08.07,00:00,108.07,108.16,107.07,107.44,156
2013.08.08,00:00,107.39,107.86,105.85,106.68,332
2013.08.09,00:00,106.81,108.32,106.6,108.22,204
2013.08.12,00:00,108.13,109.13,107.43,108.97,257
2013.08.13,00:00,109.08,110.06,108.95,109.82,149
2013.08.14,00:00,109.51,110.36,109.05,110.2,194
2013.08.15,00:00,110.35,111.53,110.35,111.11,161
2013.08.16,00:00,109.42,110.7,109.17,110.4,209
2013.08.19,00:00,110.53,111,109.59,109.9,220
2013.08.20,00:00,109.67,110.73,108.61,110.15,377
2013.08.21,00:00,110.11,110.28,109.23,109.81,181
2013.08.22,00:00,109.7,110.15,109.4,109.9,131
2013.08.23,00:00,109.9,111.23,109.77,111.04,179
2013.08.26,00:00,111.15,111.68,110.5,110.73,195
2013.08.27,00:00,111.16,115.29,110.73,114.36,593
2013.08.28,00:00,115.3,117.34,114.81,116.61,376
2013.08.29,00:00,115.86,117.04,114.18,115.16,503
2013.08.30,00:00,114.2,115.53,113.63,114.01,362
2013.09.02,00:00,114,114.57,112.2,114.33,442
2013.09.03,00:00,114.45,116,114.06,115.68,266
2013.09.04,00:00,115.65,116.09,114.4,114.91,265
2013.09.05,00:00,114.95,115.55,114.29,115.26,222
2013.09.06,00:00,115.35,116.56,115.02,116.12,232
2013.09.09,00:00,115.93,116.18,113,113.72,416
2013.09.10,00:00,113,113.55,110.59,111.25,418
2013.09.11,00:00,111.52,112.49,111.02,111.5,293
2013.09.12,00:00,111.51,113.05,111.33,112.63,233
2013.09.13,00:00,112.87,112.91,111.6,112.78,254
2013.09.16,00:00,111.25,111.49,108.73,110.07,435
2013.09.17,00:00,109.5,110,107.41,108.19,388
2013.09.18,00:00,107.85,111.06,107.64,110.6,410
2013.09.19,00:00,110.92,111.26,108.52,108.76,333
2013.09.20,00:00,108.62,109.67,108.4,109.22,195
2013.09.23,00:00,109.22,109.45,107.76,108.16,233
2013.09.24,00:00,107.96,108.9,107.43,108.64,227
2013.09.25,00:00,108.73,110.09,107.89,108.32,400
2013.09.26,00:00,108,109.26,108,109.21,132
2013.09.27,00:00,109,109.67,108.1,108.63,278
2013.09.30,00:00,108.2,108.68,107.22,108.37,276
2013.10.01,00:00,108.38,108.41,106.81,107.94,277
2013.10.02,00:00,107.55,109.48,107.44,109.19,245
2013.10.03,00:00,108.9,109.85,108.58,109,245
2013.10.04,00:00,108.69,109.77,108.61,109.46,156
2013.10.07,00:00,109.21,110.17,107.89,109.68,410
2013.10.08,00:00,109.64,110.8,109.38,110.16,233
2013.10.09,00:00,110.16,110.25,108.12,109.06,317
2013.10.10,00:00,109.04,112,108.92,111.8,341
2013.10.11,00:00,111.65,111.85,110.51,111.28,232
2013.10.14,00:00,110.87,111.41,109.87,111.04,292
2013.10.15,00:00,111.08,111.27,109.53,109.96,237
2013.10.16,00:00,109.2,111.3,109.05,110.59,312
2013.10.17,00:00,110.57,110.66,108.71,109.11,245
2013.10.18,00:00,109.13,110.24,108.95,109.94,178
2013.10.21,00:00,109.96,110.19,109.21,109.64,165
2013.10.22,00:00,109.76,110.94,109.57,109.97,254
2013.10.23,00:00,109.99,110.06,107.35,107.8,324
2013.10.24,00:00,107.65,108.26,106.9,106.99,207
2013.10.25,00:00,107.09,107.39,106.27,106.93,209
2013.10.28,00:00,107.04,109.68,106.85,109.61,310
2013.10.29,00:00,109.41,109.46,108.45,109.01,163
2013.10.30,00:00,108.76,110.16,108.59,109.86,205
2013.10.31,00:00,109.69,109.87,108.55,108.84,180
2013.11.01,00:00,109.05,109.41,105.78,105.91,413
2013.11.04,00:00,105.78,106.58,105.13,106.23,246
2013.11.05,00:00,106.25,106.53,105.19,105.33,177
2013.11.06,00:00,105.64,106.41,104.82,105.24,279
2013.11.07,00:00,105,105.21,103.24,103.46,241
2013.11.08,00:00,103.53,105.38,102.98,105.12,322
2013.11.11,00:00,105.17,106.56,105.15,106.4,160
2013.11.12,00:00,106.4,107.38,105.51,105.81,316
2013.11.13,00:00,105.93,107.45,105.89,107.12,194
2013.11.14,00:00,107.17,108.96,107.15,108.54,226
2013.11.15,00:00,108.38,108.65,107.69,108.5,181
2013.11.18,00:00,108.5,108.73,107.53,108.47,238
2013.11.19,00:00,108.3,108.63,106.81,106.92,227
2013.11.20,00:00,107.2,108.38,106.51,108.06,289
2013.11.21,00:00,107.76,110.25,107.62,110.08,295
2013.11.22,00:00,110.07,111.4,109.65,111.05,253
2013.11.25,00:00,109,111.66,108.05,111,523
2013.11.26,00:00,111.08,111.49,110.41,110.88,197
2013.11.27,00:00,111,111.65,110.51,111.31,198
2013.11.28,00:00,111.4,111.55,110.61,110.86,135
2013.11.29,00:00,111.04,111.5,109.62,109.69,242
2013.12.02,00:00,109.6,112.34,109.28,111.45,428
2013.12.03,00:00,111.53,112.93,111.04,112.62,270
2013.12.04,00:00,112.91,113.02,111.46,111.88,210
2013.12.05,00:00,111.65,112.23,110.76,110.98,228
2013.12.06,00:00,111.07,112.06,110.94,111.61,171
2013.12.09,00:00,111.69,111.79,109,109.39,329
2013.12.10,00:00,109.31,110.45,108.55,109.38,374
2013.12.11,00:00,109.45,109.89,108.62,109.7,230
2013.12.12,00:00,109.52,109.98,108.44,108.67,224
2013.12.13,00:00,108.53,109,108.02,108.83,167
2013.12.16,00:00,108.55,110.4,108.53,109.41,289
2013.12.17,00:00,109.2,109.41,108.2,108.44,167
2013.12.18,00:00,108.33,109.73,107.8,109.63,257
2013.12.19,00:00,109.25,110.53,109.14,110.29,175
2013.12.20,00:00,110.09,111.89,109.87,111.77,237
2013.12.23,00:00,111.55,111.93,111.27,111.56,132
2013.12.24,00:00,111.61,112.06,111.42,111.9,100
2013.12.26,00:00,111.99,112.12,111.46,111.98,132
2013.12.27,00:00,111.95,112.8,111.5,112.18,238
2013.12.30,00:00,112.2,112.64,110.9,111.21,250
2013.12.31,00:00,111.18,111.52,110.4,110.8,187
2014.01.02,00:00,111,111.35,107.65,107.78,419
2014.01.03,00:00,107.88,108.64,106.79,106.89,272
2014.01.06,00:00,106.8,107.96,106.58,106.73,270
2014.01.07,00:00,107.03,107.72,106.88,107.35,137
2014.01.08,00:00,107.49,107.95,107,107.15,157
2014.01.09,00:00,107.35,108.2,106.12,106.39,321
2014.01.10,00:00,106.44,107.58,106.03,107.25,230
2014.01.13,00:00,107.25,107.64,106.36,106.75,207
2014.01.14,00:00,106.62,107.14,106.06,106.39,194
2014.01.15,00:00,106.17,107.55,105.8,107.13,255
2014.01.16,00:00,106.11,106.4,105.46,105.75,153
2014.01.17,00:00,105.55,106.95,105.44,106.48,210
2014.01.20,00:00,106.28,106.65,105.81,106.35,162
2014.01.21,00:00,106.35,108,106.28,106.73,307
2014.01.22,00:00,106.9,108.33,106.78,108.27,174
2014.01.23,00:00,108.14,108.28,107.37,107.58,127
2014.01.24,00:00,107.58,108.03,106.23,107.88,331
2014.01.27,00:00,107.91,108.09,106.45,106.69,207
2014.01.28,00:00,106.86,107.79,106.76,107.41,152
2014.01.29,00:00,107.36,108.05,106.93,107.85,176
2014.01.30,00:00,107.85,108.4,107.65,107.95,141
2014.01.31,00:00,107.75,107.94,106.3,106.4,194
2014.02.03,00:00,106.4,106.72,105.4,106.04,229
2014.02.04,00:00,105.85,106.23,105.49,105.78,142
2014.02.05,00:00,106.09,106.44,105.58,106.25,157
2014.02.06,00:00,106.28,107.48,106.15,107.19,176
2014.02.07,00:00,107.32,109.74,106.88,109.57,348
2014.02.10,00:00,109.75,109.75,108.4,108.63,159
2014.02.11,00:00,108.52,109.24,108.47,108.68,139
2014.02.12,00:00,108.78,109.5,108.47,108.79,206
2014.02.13,00:00,108.2,108.74,107.64,108.52,189
2014.02.14,00:00,108.58,109.25,107.85,109.08,231
2014.02.17,00:00,109.13,109.4,108.64,109.18,148
2014.02.18,00:00,109.07,110.7,108.84,110.46,234
2014.02.19,00:00,110.55,110.82,110.02,110.47,153
2014.02.20,00:00,110.39,110.49,109.58,110.3,174
2014.02.21,00:00,110.5,110.5,109.35,109.85,166
2014.02.24,00:00,109.65,110.77,109.5,110.64,156
2014.02.25,00:00,110.64,110.64,109.42,109.51,132
2014.02.26,00:00,109.56,109.97,109.2,109.52,151
2014.02.27,00:00,109.41,109.45,108.65,108.96,116
2014.02.28,00:00,108.85,109.34,108.4,109.07,167
2014.03.03,00:00,109.44,112.39,109.26,111.2,451
2014.03.04,00:00,111.16,111.32,109,109.3,279
2014.03.05,00:00,109.17,109.36,107.55,107.76,222
2014.03.06,00:00,107.66,108.54,107.37,108.1,191
2014.03.07,00:00,108.3,109.09,107.82,109,185
2014.03.10,00:00,108.73,108.85,107.75,108.08,156
2014.03.11,00:00,107.88,108.7,107.83,108.55,108
2014.03.12,00:00,108.41,108.55,107.61,108.02,150
2014.03.13,00:00,108.26,108.51,106.98,107.39,220
2014.03.14,00:00,107.25,108.69,107.24,108.57,159
2014.03.17,00:00,108.55,108.6,106.16,106.24,258
2014.03.18,00:00,106.4,106.85,105.85,106.79,162
2014.03.19,00:00,106.6,106.87,105.71,105.85,158
2014.03.20,00:00,105.9,106.75,105.41,106.45,214
2014.03.21,00:00,106.22,107.77,106.01,106.92,283
2014.03.24,00:00,107.01,107.5,106.45,106.81,191
2014.03.25,00:00,106.59,107.48,106.44,106.99,169
2014.03.26,00:00,106.97,107.35,106.48,107.03,169
2014.03.27,00:00,107,107.99,106.77,107.83,162
2014.03.28,00:00,107.73,108.39,107.62,108.07,121
2014.03.31,00:00,108,108.33,107.05,107.76,233
2014.04.01,00:00,107.66,107.8,105.1,105.62,337
2014.04.02,00:00,105.32,105.85,103.95,104.79,328
2014.04.03,00:00,104.59,106.32,104.45,106.15,219
2014.04.04,00:00,106.17,107.04,106.1,106.72,134
2014.04.07,00:00,106.35,106.63,105.13,105.82,248
2014.04.08,00:00,105.97,107.85,105.78,107.67,245
2014.04.09,00:00,107.5,108.14,107.12,107.98,157
2014.04.10,00:00,107.9,107.92,107.26,107.46,89
2014.04.11,00:00,107.35,107.87,106.98,107.33,177
2014.04.14,00:00,107.42,109.12,107.26,109.07,208
2014.04.15,00:00,108.83,109.75,108.33,109.36,232
2014.04.16,00:00,109.43,110.36,109,109.6,256
2014.04.17,00:00,109.6,110.19,109.08,109.53,216
2014.04.21,00:00,109.76,110.05,108.89,109.95,214
2014.04.22,00:00,109.94,109.99,108.53,109.27,226
2014.04.23,00:00,109.5,109.54,108.6,109.11,150
2014.04.24,00:00,109.22,110.65,109.07,110.33,206
2014.04.25,00:00,110.33,110.63,109.25,109.58,202
2014.04.28,00:00,109.5,110.2,107.86,108.12,331
2014.04.29,00:00,108.13,109.37,108,108.98,190
2014.04.30,00:00,108.8,108.8,107.55,108.07,178
2014.05.01,00:00,108.08,108.12,106.85,107.76,223
2014.05.02,00:00,107.72,108.95,107.6,108.59,184
2014.05.05,00:00,108.92,108.92,107.05,107.72,255
2014.05.06,00:00,107.53,108.21,106.97,107.06,202
2014.05.07,00:00,107.17,108.25,106.96,108.13,163
2014.05.08,00:00,108.07,108.15,107.38,108.04,152
2014.05.09,00:00,108.08,109.02,107.64,107.89,258
2014.05.12,00:00,107.94,108.77,107.94,108.41,120
2014.05.13,00:00,108.37,109.46,108.05,109.24,196
2014.05.14,00:00,109.39,110.41,109.32,110.19,139
2014.05.15,00:00,110.21,110.6,109.75,110.44,148
2014.05.16,00:00,108.96,110.05,108.88,109.75,156
2014.05.19,00:00,109.82,110.33,109.3,109.37,162
2014.05.20,00:00,109.33,110,109.1,109.69,145
2014.05.21,00:00,109.76,110.73,109.7,110.55,128
2014.05.22,00:00,110.49,111.04,110.17,110.36,162
2014.05.23,00:00,110.38,110.7,110.25,110.54,75
2014.05.26,00:00,110.4,110.55,109.75,110.32,153
2014.05.27,00:00,110.35,110.8,109.71,110.02,186
2014.05.28,00:00,110.22,110.4,109.41,109.81,158
2014.05.29,00:00,109.89,110.46,109.72,109.97,141
2014.05.30,00:00,110.02,110.13,109.22,109.41,122
2014.06.02,00:00,109.7,109.87,108.62,108.83,164
2014.06.03,00:00,108.8,108.98,108.32,108.82,131
2014.06.04,00:00,108.89,109.5,108.07,108.4,238
2014.06.05,00:00,108.13,108.96,107.77,108.79,173
2014.06.06,00:00,108.85,109.31,108.46,108.61,147
2014.06.09,00:00,108.68,110.16,108.55,109.99,192
2014.06.10,00:00,109.95,110.32,109.1,109.52,202
2014.06.11,00:00,109.61,110.25,109.44,109.95,129
2014.06.12,00:00,110.09,113.34,110,113.02,376
2014.06.13,00:00,113.75,114.69,112.75,113.41,355
2014.06.16,00:00,112.73,113.28,112.33,112.94,170
2014.06.17,00:00,112.97,113.8,112.16,113.45,281
2014.06.18,00:00,113.46,114.54,113.05,114.26,219
2014.06.19,00:00,114.22,115.71,114.15,115.06,229
2014.06.20,00:00,114.92,115.11,114.43,114.81,126
2014.06.23,00:00,114.99,115.66,113.86,114.12,274
2014.06.24,00:00,113.9,114.83,113.55,114.46,201
2014.06.25,00:00,114.31,114.65,113.23,114,254
2014.06.26,00:00,114.24,114.29,113,113.21,156
2014.06.27,00:00,113.07,113.71,112.9,113.3,140
2014.06.30,00:00,113.3,113.3,112.16,112.36,135
2014.07.01,00:00,112.5,112.83,111.85,112.29,176
2014.07.02,00:00,112.19,112.42,110.92,111.24,206
2014.07.03,00:00,111,111.17,110.53,111,129
2014.07.04,00:00,111.05,111.29,110.56,110.64,106
2014.07.07,00:00,110.65,110.92,109.88,110.24,168
